rows,csv,orc,orc (sorted),compression,compression_strategy,compression_block_size,stripe_size,batch_size
5000,392234,32491,25593,5,0,32768,134217728,2048
5000,392234,32491,25593,5,0,32768,134217728,4096
5000,392234,32491,25593,5,0,32768,268435456,256
5000,392234,32491,25593,5,0,32768,268435456,512
5000,392234,32491,25593,5,0,32768,268435456,1024
5000,392234,32491,25593,5,0,32768,268435456,2048
5000,392234,32491,25593,5,0,32768,268435456,4096
5000,392234,30940,24866,5,0,65536,16777216,256
5000,392234,30940,24866,5,0,65536,16777216,512
5000,392234,30940,24866,5,0,65536,16777216,1024
5000,392234,30940,24866,5,0,65536,16777216,2048
5000,392234,30940,24866,5,0,65536,16777216,4096
5000,392234,30940,24866,5,0,65536,33554432,256
5000,392234,30940,24866,5,0,65536,33554432,512
5000,392234,30940,24866,5,0,65536,33554432,1024
5000,392234,30940,24866,5,0,65536,33554432,2048
5000,392234,30940,24866,5,0,65536,33554432,4096
5000,392234,30940,24866,5,0,65536,67108864,256
5000,392234,30940,24866,5,0,65536,67108864,512
5000,392234,30940,24866,5,0,65536,67108864,1024
5000,392234,30940,24866,5,0,65536,67108864,2048
5000,392234,30940,24866,5,0,65536,67108864,4096
5000,392234,30940,24866,5,0,65536,134217728,256
5000,392234,30940,24866,5,0,65536,134217728,512
5000,392234,30940,24866,5,0,65536,134217728,1024
5000,392234,30940,24866,5,0,65536,134217728,2048
5000,392234,30940,24866,5,0,65536,134217728,4096
5000,392234,30940,24866,5,0,65536,268435456,256
5000,392234,30940,24866,5,0,65536,268435456,512
5000,392234,30940,24866,5,0,65536,268435456,1024
5000,392234,30940,24866,5,0,65536,268435456,2048
5000,392234,30940,24866,5,0,65536,268435456,4096
5000,392234,30456,24360,5,0,131072,16777216,256
5000,392234,30456,24360,5,0,131072,16777216,512
5000,392234,30456,24360,5,0,131072,16777216,1024
5000,392234,30456,24360,5,0,131072,16777216,2048
5000,392234,30456,24360,5,0,131072,16777216,4096
5000,392234,30456,24360,5,0,131072,33554432,256
5000,392234,30456,24360,5,0,131072,33554432,512
5000,392234,30456,24360,5,0,131072,33554432,1024
5000,392234,30456,24360,5,0,131072,33554432,2048
5000,392234,30456,24360,5,0,131072,33554432,4096
5000,392234,30456,24360,5,0,131072,67108864,256
5000,392234,30456,24360,5,0,131072,67108864,512
5000,392234,30456,24360,5,0,131072,67108864,1024
5000,392234,30456,24360,5,0,131072,67108864,2048
5000,392234,30456,24360,5,0,131072,67108864,4096
5000,392234,30456,24360,5,0,131072,134217728,256
5000,392234,30456,24360,5,0,131072,134217728,512
5000,392234,30456,24360,5,0,131072,134217728,1024
5000,392234,30456,24360,5,0,131072,134217728,2048
5000,392234,30456,24360,5,0,131072,134217728,4096
5000,392234,30456,24360,5,0,131072,268435456,256
5000,392234,30456,24360,5,0,131072,268435456,512
5000,392234,30456,24360,5,0,131072,268435456,1024
5000,392234,30456,24360,5,0,131072,268435456,2048
5000,392234,30456,24360,5,0,131072,268435456,4096
5000,392234,29966,24270,5,0,262144,16777216,256
5000,392234,29966,24270,5,0,262144,16777216,512
5000,392234,29966,24270,5,0,262144,16777216,1024
5000,392234,29966,24270,5,0,262144,16777216,2048
5000,392234,29966,24270,5,0,262144,16777216,4096
5000,392234,29966,24270,5,0,262144,33554432,256
5000,392234,29966,24270,5,0,262144,33554432,512
5000,392234,29966,24270,5,0,262144,33554432,1024
5000,392234,29966,24270,5,0,262144,33554432,2048
5000,392234,29966,24270,5,0,262144,33554432,4096
5000,392234,29966,24270,5,0,262144,67108864,256
5000,392234,29966,24270,5,0,262144,67108864,512
5000,392234,29966,24270,5,0,262144,67108864,1024
5000,392234,29966,24270,5,0,262144,67108864,2048
5000,392234,29966,24270,5,0,262144,67108864,4096
5000,392234,29966,24270,5,0,262144,134217728,256
5000,392234,29966,24270,5,0,262144,134217728,512
5000,392234,29966,24270,5,0,262144,134217728,1024
5000,392234,29966,24270,5,0,262144,134217728,2048
5000,392234,29966,24270,5,0,262144,134217728,4096
5000,392234,29966,24270,5,0,262144,268435456,256
5000,392234,29966,24270,5,0,262144,268435456,512
5000,392234,29966,24270,5,0,262144,268435456,1024
5000,392234,29966,24270,5,0,262144,268435456,2048
5000,392234,29966,24270,5,0,262144,268435456,4096
5000,392234,36959,27786,5,1,16384,16777216,256
5000,392234,36959,27786,5,1,16384,16777216,512
5000,392234,36959,27786,5,1,16384,16777216,1024
5000,392234,36959,27786,5,1,16384,16777216,2048
5000,392234,36959,27786,5,1,16384,16777216,4096
5000,392234,36959,27786,5,1,16384,33554432,256
5000,392234,36959,27786,5,1,16384,33554432,512
5000,392234,36959,27786,5,1,16384,33554432,1024
5000,392234,36959,27786,5,1,16384,33554432,2048
5000,392234,36959,27786,5,1,16384,33554432,4096
5000,392234,36959,27786,5,1,16384,67108864,256
5000,392234,36959,27786,5,1,16384,67108864,512
5000,392234,36959,27786,5,1,16384,67108864,1024
5000,392234,36959,27786,5,1,16384,67108864,2048
5000,392234,36959,27786,5,1,16384,67108864,4096
5000,392234,36959,27786,5,1,16384,134217728,256
5000,392234,36959,27786,5,1,16384,134217728,512
5000,392234,36959,27786,5,1,16384,134217728,1024
5000,392234,36959,27786,5,1,16384,134217728,2048
5000,392234,36959,27786,5,1,16384,134217728,4096
5000,392234,36959,27786,5,1,16384,268435456,256
5000,392234,36959,27786,5,1,16384,268435456,512
5000,392234,36959,27786,5,1,16384,268435456,1024
5000,392234,36959,27786,5,1,16384,268435456,2048
5000,392234,36959,27786,5,1,16384,268435456,4096
5000,392234,34730,26138,5,1,32768,16777216,256
5000,392234,34730,26138,5,1,32768,16777216,512
5000,392234,34730,26138,5,1,32768,16777216,1024
5000,392234,34730,26138,5,1,32768,16777216,2048
5000,392234,34730,26138,5,1,32768,16777216,4096
5000,392234,34730,26138,5,1,32768,33554432,256
5000,392234,34730,26138,5,1,32768,33554432,512
5000,392234,34730,26138,5,1,32768,33554432,1024
5000,392234,34730,26138,5,1,32768,33554432,2048
5000,392234,34730,26138,5,1,32768,33554432,4096
5000,392234,34730,26138,5,1,32768,67108864,256
5000,392234,34730,26138,5,1,32768,67108864,512
5000,392234,34730,26138,5,1,32768,67108864,1024
5000,392234,34730,26138,5,1,32768,67108864,2048
5000,392234,34730,26138,5,1,32768,67108864,4096
5000,392234,34730,26138,5,1,32768,134217728,256
5000,392234,34730,26138,5,1,32768,134217728,512
5000,392234,34730,26138,5,1,32768,134217728,1024
5000,392234,34730,26138,5,1,32768,134217728,2048
5000,392234,34730,26138,5,1,32768,134217728,4096
5000,392234,34730,26138,5,1,32768,268435456,256
5000,392234,34730,26138,5,1,32768,268435456,512
5000,392234,34730,26138,5,1,32768,268435456,1024
5000,392234,34730,26138,5,1,32768,268435456,2048
5000,392234,34730,26138,5,1,32768,268435456,4096
5000,392234,33227,25192,5,1,65536,16777216,256
5000,392234,33227,25192,5,1,65536,16777216,512
5000,392234,33227,25192,5,1,65536,16777216,1024
5000,392234,33227,25192,5,1,65536,16777216,2048
5000,392234,33227,25192,5,1,65536,16777216,4096
5000,392234,33227,25192,5,1,65536,33554432,256
5000,392234,33227,25192,5,1,65536,33554432,512
5000,392234,33227,25192,5,1,65536,33554432,1024
5000,392234,33227,25192,5,1,65536,33554432,2048
5000,392234,33227,25192,5,1,65536,33554432,4096
5000,392234,33227,25192,5,1,65536,67108864,256
5000,392234,33227,25192,5,1,65536,67108864,512
5000,392234,33227,25192,5,1,65536,67108864,1024
5000,392234,33227,25192,5,1,65536,67108864,2048
5000,392234,33227,25192,5,1,65536,67108864,4096
5000,392234,33227,25192,5,1,65536,134217728,256
5000,392234,33227,25192,5,1,65536,134217728,512
5000,392234,33227,25192,5,1,65536,134217728,1024
5000,392234,33227,25192,5,1,65536,134217728,2048
5000,392234,33227,25192,5,1,65536,134217728,4096
5000,392234,33227,25192,5,1,65536,268435456,256
5000,392234,33227,25192,5,1,65536,268435456,512
5000,392234,33227,25192,5,1,65536,268435456,1024
5000,392234,33227,25192,5,1,65536,268435456,2048
5000,392234,33227,25192,5,1,65536,268435456,4096
5000,392234,32857,24548,5,1,131072,16777216,256
5000,392234,32857,24548,5,1,131072,16777216,512
5000,392234,32857,24548,5,1,131072,16777216,1024
5000,392234,32857,24548,5,1,131072,16777216,2048
5000,392234,32857,24548,5,1,131072,16777216,4096
5000,392234,32857,24548,5,1,131072,33554432,256
5000,392234,32857,24548,5,1,131072,33554432,512
5000,392234,32857,24548,5,1,131072,33554432,1024
5000,392234,32857,24548,5,1,131072,33554432,2048
5000,392234,32857,24548,5,1,131072,33554432,4096
5000,392234,32857,24548,5,1,131072,67108864,256
5000,392234,32857,24548,5,1,131072,67108864,512
5000,392234,32857,24548,5,1,131072,67108864,1024
5000,392234,32857,24548,5,1,131072,67108864,2048
5000,392234,32857,24548,5,1,131072,67108864,4096
5000,392234,32857,24548,5,1,131072,134217728,256
5000,392234,32857,24548,5,1,131072,134217728,512
5000,392234,32857,24548,5,1,131072,134217728,1024
5000,392234,32857,24548,5,1,131072,134217728,2048
5000,392234,32857,24548,5,1,131072,134217728,4096
5000,392234,32857,24548,5,1,131072,268435456,256
5000,392234,32857,24548,5,1,131072,268435456,512
5000,392234,32857,24548,5,1,131072,268435456,1024
5000,392234,32857,24548,5,1,131072,268435456,2048
5000,392234,32857,24548,5,1,131072,268435456,4096
5000,392234,32398,24484,5,1,262144,16777216,256
5000,392234,32398,24484,5,1,262144,16777216,512
5000,392234,32398,24484,5,1,262144,16777216,1024
5000,392234,32398,24484,5,1,262144,16777216,2048
5000,392234,32398,24484,5,1,262144,16777216,4096
5000,392234,32398,24484,5,1,262144,33554432,256
5000,392234,32398,24484,5,1,262144,33554432,512
5000,392234,32398,24484,5,1,262144,33554432,1024
5000,392234,32398,24484,5,1,262144,33554432,2048
5000,392234,32398,24484,5,1,262144,33554432,4096
5000,392234,32398,24484,5,1,262144,67108864,256
5000,392234,32398,24484,5,1,262144,67108864,512
5000,392234,32398,24484,5,1,262144,67108864,1024
5000,392234,32398,24484,5,1,262144,67108864,2048
5000,392234,32398,24484,5,1,262144,67108864,4096
5000,392234,32398,24484,5,1,262144,134217728,256
5000,392234,32398,24484,5,1,262144,134217728,512
5000,392234,32398,24484,5,1,262144,134217728,1024
5000,392234,32398,24484,5,1,262144,134217728,2048
5000,392234,32398,24484,5,1,262144,134217728,4096
5000,392234,32398,24484,5,1,262144,268435456,256
5000,392234,32398,24484,5,1,262144,268435456,512
5000,392234,32398,24484,5,1,262144,268435456,1024
5000,392234,32398,24484,5,1,262144,268435456,2048
5000,392234,32398,24484,5,1,262144,268435456,4096
50000,3734523,3302686,3250202,0,0,16384,16777216,256
50000,3734523,3302686,3250202,0,0,16384,16777216,512
50000,3734523,3302686,3250202,0,0,16384,16777216,1024
50000,3734523,3302686,3250202,0,0,16384,16777216,2048
50000,3734523,3302686,3250202,0,0,16384,16777216,4096
50000,3734523,3302686,3250202,0,0,16384,33554432,256
50000,3734523,3302686,3250202,0,0,16384,33554432,512
50000,3734523,3302686,3250202,0,0,16384,33554432,1024
50000,3734523,3302686,3250202,0,0,16384,33554432,2048
50000,3734523,3302686,3250202,0,0,16384,33554432,4096
50000,3734523,3302686,3250202,0,0,16384,67108864,256
50000,3734523,3302686,3250202,0,0,16384,67108864,512
50000,3734523,3302686,3250202,0,0,16384,67108864,1024
50000,3734523,3302686,3250202,0,0,16384,67108864,2048
50000,3734523,3302686,3250202,0,0,16384,67108864,4096
50000,3734523,3302686,3250202,0,0,16384,134217728,256
50000,3734523,3302686,3250202,0,0,16384,134217728,512
50000,3734523,3302686,3250202,0,0,16384,134217728,1024
50000,3734523,3302686,3250202,0,0,16384,134217728,2048
50000,3734523,3302686,3250202,0,0,16384,134217728,4096
50000,3734523,3302686,3250202,0,0,16384,268435456,256
50000,3734523,3302686,3250202,0,0,16384,268435456,512
50000,3734523,3302686,3250202,0,0,16384,268435456,1024
50000,3734523,3302686,3250202,0,0,16384,268435456,2048
50000,3734523,3302686,3250202,0,0,16384,268435456,4096
50000,3734523,3302686,3250202,0,0,32768,16777216,256
50000,3734523,3302686,3250202,0,0,32768,16777216,512
50000,3734523,3302686,3250202,0,0,32768,16777216,1024
50000,3734523,3302686,3250202,0,0,32768,16777216,2048
50000,3734523,3302686,3250202,0,0,32768,16777216,4096
50000,3734523,3302686,3250202,0,0,32768,33554432,256
50000,3734523,3302686,3250202,0,0,32768,33554432,512
50000,3734523,3302686,3250202,0,0,32768,33554432,1024
50000,3734523,3302686,3250202,0,0,32768,33554432,2048
50000,3734523,3302686,3250202,0,0,32768,33554432,4096
50000,3734523,3302686,3250202,0,0,32768,67108864,256
50000,3734523,3302686,3250202,0,0,32768,67108864,512
50000,3734523,3302686,3250202,0,0,32768,67108864,1024
50000,3734523,3302686,3250202,0,0,32768,67108864,2048
50000,3734523,3302686,3250202,0,0,32768,67108864,4096
50000,3734523,3302686,3250202,0,0,32768,134217728,256
50000,3734523,3302686,3250202,0,0,32768,134217728,512
50000,3734523,3302686,3250202,0,0,32768,134217728,1024
50000,3734523,3302686,3250202,0,0,32768,134217728,2048
50000,3734523,3302686,3250202,0,0,32768,134217728,4096
50000,3734523,3302686,3250202,0,0,32768,268435456,256
50000,3734523,3302686,3250202,0,0,32768,268435456,512
50000,3734523,3302686,3250202,0,0,32768,268435456,1024
50000,3734523,3302686,3250202,0,0,32768,268435456,2048
50000,3734523,3302686,3250202,0,0,32768,268435456,4096
50000,3734523,3302686,3250202,0,0,65536,16777216,256
50000,3734523,3302686,3250202,0,0,65536,16777216,512
50000,3734523,3302686,3250202,0,0,65536,16777216,1024
50000,3734523,3302686,3250202,0,0,65536,16777216,2048
50000,3734523,3302686,3250202,0,0,65536,16777216,4096
50000,3734523,3302686,3250202,0,0,65536,33554432,256
50000,3734523,3302686,3250202,0,0,65536,33554432,512
50000,3734523,3302686,3250202,0,0,65536,33554432,1024
50000,3734523,3302686,3250202,0,0,65536,33554432,2048
50000,3734523,3302686,3250202,0,0,65536,33554432,4096
50000,3734523,3302686,3250202,0,0,65536,67108864,256
50000,3734523,3302686,3250202,0,0,65536,67108864,512
50000,3734523,3302686,3250202,0,0,65536,67108864,1024
50000,3734523,3302686,3250202,0,0,65536,67108864,2048
50000,3734523,3302686,3250202,0,0,65536,67108864,4096
50000,3734523,3302686,3250202,0,0,65536,134217728,256
50000,3734523,3302686,3250202,0,0,65536,134217728,512
50000,3734523,3302686,3250202,0,0,65536,134217728,1024
50000,3734523,3302686,3250202,0,0,65536,134217728,2048
50000,3734523,3302686,3250202,0,0,65536,134217728,4096
50000,3734523,3302686,3250202,0,0,65536,268435456,256
50000,3734523,3302686,3250202,0,0,65536,268435456,512
50000,3734523,3302686,3250202,0,0,65536,268435456,1024
50000,3734523,3302686,3250202,0,0,65536,268435456,2048
50000,3734523,3302686,3250202,0,0,65536,268435456,4096
50000,3734523,3302686,3250202,0,0,131072,16777216,256
50000,3734523,3302686,3250202,0,0,131072,16777216,512
50000,3734523,3302686,3250202,0,0,131072,16777216,1024
50000,3734523,3302686,3250202,0,0,131072,16777216,2048
50000,3734523,3302686,3250202,0,0,131072,16777216,4096
50000,3734523,3302686,3250202,0,0,131072,33554432,256
50000,3734523,3302686,3250202,0,0,131072,33554432,512
50000,3734523,3302686,3250202,0,0,131072,33554432,1024
50000,3734523,3302686,3250202,0,0,131072,33554432,2048
50000,3734523,3302686,3250202,0,0,131072,33554432,4096
50000,3734523,3302686,3250202,0,0,131072,67108864,256
50000,3734523,3302686,3250202,0,0,131072,67108864,512
50000,3734523,3302686,3250202,0,0,131072,67108864,1024
50000,3734523,3302686,3250202,0,0,131072,67108864,2048
50000,3734523,3302686,3250202,0,0,131072,67108864,4096
50000,3734523,3302686,3250202,0,0,131072,134217728,256
50000,3734523,3302686,3250202,0,0,131072,134217728,512
50000,3734523,3302686,3250202,0,0,131072,134217728,1024
50000,3734523,3302686,3250202,0,0,131072,134217728,2048
50000,3734523,3302686,3250202,0,0,131072,134217728,4096
50000,3734523,3302686,3250202,0,0,131072,268435456,256
50000,3734523,3302686,3250202,0,0,131072,268435456,512
50000,3734523,3302686,3250202,0,0,131072,268435456,1024
50000,3734523,3302686,3250202,0,0,131072,268435456,2048
50000,3734523,3302686,3250202,0,0,131072,268435456,4096
50000,3734523,3302686,3250202,0,0,262144,16777216,256
50000,3734523,3302686,3250202,0,0,262144,16777216,512
50000,3734523,3302686,3250202,0,0,262144,16777216,1024
50000,3734523,3302686,3250202,0,0,262144,16777216,2048
50000,3734523,3302686,3250202,0,0,262144,16777216,4096
50000,3734523,3302686,3250202,0,0,262144,33554432,256
50000,3734523,3302686,3250202,0,0,262144,33554432,512
50000,3734523,3302686,3250202,0,0,262144,33554432,1024
50000,3734523,3302686,3250202,0,0,262144,33554432,2048
50000,3734523,3302686,3250202,0,0,262144,33554432,4096
50000,3734523,3302686,3250202,0,0,262144,67108864,256
50000,3734523,3302686,3250202,0,0,262144,67108864,512
50000,3734523,3302686,3250202,0,0,262144,67108864,1024
50000,3734523,3302686,3250202,0,0,262144,67108864,2048
50000,3734523,3302686,3250202,0,0,262144,67108864,4096
50000,3734523,3302686,3250202,0,0,262144,134217728,256
50000,3734523,3302686,3250202,0,0,262144,134217728,512
50000,3734523,3302686,3250202,0,0,262144,134217728,1024
50000,3734523,3302686,3250202,0,0,262144,134217728,2048
50000,3734523,3302686,3250202,0,0,262144,134217728,4096
50000,3734523,3302686,3250202,0,0,262144,268435456,256
50000,3734523,3302686,3250202,0,0,262144,268435456,512
50000,3734523,3302686,3250202,0,0,262144,268435456,1024
50000,3734523,3302686,3250202,0,0,262144,268435456,2048
50000,3734523,3302686,3250202,0,0,262144,268435456,4096
50000,3734523,3294410,3250202,0,1,16384,16777216,256
50000,3734523,3294410,3250202,0,1,16384,16777216,512
50000,3734523,3294410,3250202,0,1,16384,16777216,1024
50000,3734523,3294410,3250202,0,1,16384,16777216,2048
50000,3734523,3294410,3250202,0,1,16384,16777216,4096
50000,3734523,3294410,3250202,0,1,16384,33554432,256
50000,3734523,3294410,3250202,0,1,16384,33554432,512
50000,3734523,3294410,3250202,0,1,16384,33554432,1024
50000,3734523,3294410,3250202,0,1,16384,33554432,2048
50000,3734523,3294410,3250202,0,1,16384,33554432,4096
50000,3734523,3294410,3250202,0,1,16384,67108864,256
50000,3734523,3294410,3250202,0,1,16384,67108864,512
50000,3734523,3294410,3250202,0,1,16384,67108864,1024
50000,3734523,3294410,3250202,0,1,16384,67108864,2048
50000,3734523,3294410,3250202,0,1,16384,67108864,4096
50000,3734523,3294410,3250202,0,1,16384,134217728,256
50000,3734523,3294410,3250202,0,1,16384,134217728,512
50000,3734523,3294410,3250202,0,1,16384,134217728,1024
50000,3734523,3294410,3250202,0,1,16384,134217728,2048
50000,3734523,3294410,3250202,0,1,16384,134217728,4096
50000,3734523,3294410,3250202,0,1,16384,268435456,256
50000,3734523,3294410,3250202,0,1,16384,268435456,512
50000,3734523,3294410,3250202,0,1,16384,268435456,1024
50000,3734523,3294410,3250202,0,1,16384,268435456,2048
50000,3734523,3294410,3250202,0,1,16384,268435456,4096
50000,3734523,3294410,3250202,0,1,32768,16777216,256
50000,3734523,3294410,3250202,0,1,32768,16777216,512
50000,3734523,3294410,3250202,0,1,32768,16777216,1024
50000,3734523,3294410,3250202,0,1,32768,16777216,2048
50000,3734523,3294410,3250202,0,1,32768,16777216,4096
50000,3734523,3294410,3250202,0,1,32768,33554432,256
50000,3734523,3294410,3250202,0,1,32768,33554432,512
50000,3734523,3294410,3250202,0,1,32768,33554432,1024
50000,3734523,3294410,3250202,0,1,32768,33554432,2048
50000,3734523,3294410,3250202,0,1,32768,33554432,4096
50000,3734523,3294410,3250202,0,1,32768,67108864,256
50000,3734523,3294410,3250202,0,1,32768,67108864,512
50000,3734523,3294410,3250202,0,1,32768,67108864,1024
50000,3734523,3294410,3250202,0,1,32768,67108864,2048
50000,3734523,3294410,3250202,0,1,32768,67108864,4096
50000,3734523,3294410,3250202,0,1,32768,134217728,256
50000,3734523,3294410,3250202,0,1,32768,134217728,512
50000,3734523,3294410,3250202,0,1,32768,134217728,1024
50000,3734523,3294410,3250202,0,1,32768,134217728,2048
50000,3734523,3294410,3250202,0,1,32768,134217728,4096
50000,3734523,3294410,3250202,0,1,32768,268435456,256
50000,3734523,3294410,3250202,0,1,32768,268435456,512
50000,3734523,3294410,3250202,0,1,32768,268435456,1024
50000,3734523,3294410,3250202,0,1,32768,268435456,2048
50000,3734523,3294410,3250202,0,1,32768,268435456,4096
50000,3734523,3294410,3250202,0,1,65536,16777216,256
50000,3734523,3294410,3250202,0,1,65536,16777216,512
50000,3734523,3294410,3250202,0,1,65536,16777216,1024
50000,3734523,3294410,3250202,0,1,65536,16777216,2048
50000,3734523,3294410,3250202,0,1,65536,16777216,4096
50000,3734523,3294410,3250202,0,1,65536,33554432,256
50000,3734523,3294410,3250202,0,1,65536,33554432,512
50000,3734523,3294410,3250202,0,1,65536,33554432,1024
50000,3734523,3294410,3250202,0,1,65536,33554432,2048
50000,3734523,3294410,3250202,0,1,65536,33554432,4096
50000,3734523,3294410,3250202,0,1,65536,67108864,256
50000,3734523,3294410,3250202,0,1,65536,67108864,512
50000,3734523,3294410,3250202,0,1,65536,67108864,1024
50000,3734523,3294410,3250202,0,1,65536,67108864,2048
50000,3734523,3294410,3250202,0,1,65536,67108864,4096
50000,3734523,3294410,3250202,0,1,65536,134217728,256
50000,3734523,3294410,3250202,0,1,65536,134217728,512
50000,3734523,3294410,3250202,0,1,65536,134217728,1024
50000,3734523,3294410,3250202,0,1,65536,134217728,2048
50000,3734523,3294410,3250202,0,1,65536,134217728,4096
50000,3734523,3294410,3250202,0,1,65536,268435456,256
50000,3734523,3294410,3250202,0,1,65536,268435456,512
50000,3734523,3294410,3250202,0,1,65536,268435456,1024
50000,3734523,3294410,3250202,0,1,65536,268435456,2048
50000,3734523,3294410,3250202,0,1,65536,268435456,4096
50000,3734523,3294410,3250202,0,1,131072,16777216,256
50000,3734523,3294410,3250202,0,1,131072,16777216,512
50000,3734523,3294410,3250202,0,1,131072,16777216,1024
50000,3734523,3294410,3250202,0,1,131072,16777216,2048
50000,3734523,3294410,3250202,0,1,131072,16777216,4096
50000,3734523,3294410,3250202,0,1,131072,33554432,256
50000,3734523,3294410,3250202,0,1,131072,33554432,512
50000,3734523,3294410,3250202,0,1,131072,33554432,1024
50000,3734523,3294410,3250202,0,1,131072,33554432,2048
50000,3734523,3294410,3250202,0,1,131072,33554432,4096
50000,3734523,3294410,3250202,0,1,131072,67108864,256
50000,3734523,3294410,3250202,0,1,131072,67108864,512
50000,3734523,3294410,3250202,0,1,131072,67108864,1024
50000,3734523,3294410,3250202,0,1,131072,67108864,2048
50000,3734523,3294410,3250202,0,1,131072,67108864,4096
50000,3734523,3294410,3250202,0,1,131072,134217728,256
50000,3734523,3294410,3250202,0,1,131072,134217728,512
50000,3734523,3294410,3250202,0,1,131072,134217728,1024
50000,3734523,3294410,3250202,0,1,131072,134217728,2048
50000,3734523,3294410,3250202,0,1,131072,134217728,4096
50000,3734523,3294410,3250202,0,1,131072,268435456,256
50000,3734523,3294410,3250202,0,1,131072,268435456,512
50000,3734523,3294410,3250202,0,1,131072,268435456,1024
50000,3734523,3294410,3250202,0,1,131072,268435456,2048
50000,3734523,3294410,3250202,0,1,131072,268435456,4096
50000,3734523,3294410,3250202,0,1,262144,16777216,256
50000,3734523,3294410,3250202,0,1,262144,16777216,512
50000,3734523,3294410,3250202,0,1,262144,16777216,1024
50000,3734523,3294410,3250202,0,1,262144,16777216,2048
50000,3734523,3294410,3250202,0,1,262144,16777216,4096
50000,3734523,3294410,3250202,0,1,262144,33554432,256
50000,3734523,3294410,3250202,0,1,262144,33554432,512
50000,3734523,3294410,3250202,0,1,262144,33554432,1024
50000,3734523,3294410,3250202,0,1,262144,33554432,2048
50000,3734523,3294410,3250202,0,1,262144,33554432,4096
50000,3734523,3294410,3250202,0,1,262144,67108864,256
50000,3734523,3294410,3250202,0,1,262144,67108864,512
50000,3734523,3294410,3250202,0,1,262144,67108864,1024
50000,3734523,3294410,3250202,0,1,262144,67108864,2048
50000,3734523,3294410,3250202,0,1,262144,67108864,4096
50000,3734523,3294410,3250202,0,1,262144,134217728,256
50000,3734523,3294410,3250202,0,1,262144,134217728,512
50000,3734523,3294410,3250202,0,1,262144,134217728,1024
50000,3734523,3294410,3250202,0,1,262144,134217728,2048
50000,3734523,3294410,3250202,0,1,262144,134217728,4096
50000,3734523,3294410,3250202,0,1,262144,268435456,256
50000,3734523,3294410,3250202,0,1,262144,268435456,512
50000,3734523,3294410,3250202,0,1,262144,268435456,1024
50000,3734523,3294410,3250202,0,1,262144,268435456,2048
50000,3734523,3294410,3250202,0,1,262144,268435456,4096
50000,3734523,319258,143428,1,0,16384,16777216,256
50000,3734523,319258,143428,1,0,16384,16777216,512
50000,3734523,319258,143428,1,0,16384,16777216,1024
50000,3734523,319258,143428,1,0,16384,16777216,2048
50000,3734523,319258,143428,1,0,16384,16777216,4096
50000,3734523,319258,143428,1,0,16384,33554432,256
50000,3734523,319258,143428,1,0,16384,33554432,512
50000,3734523,319258,143428,1,0,16384,33554432,1024
50000,3734523,319258,143428,1,0,16384,33554432,2048
50000,3734523,319258,143428,1,0,16384,33554432,4096
50000,3734523,319258,143428,1,0,16384,67108864,256
50000,3734523,319258,143428,1,0,16384,67108864,512
50000,3734523,319258,143428,1,0,16384,67108864,1024
50000,3734523,319258,143428,1,0,16384,67108864,2048
50000,3734523,319258,143428,1,0,16384,67108864,4096
50000,3734523,319258,143428,1,0,16384,134217728,256
50000,3734523,319258,143428,1,0,16384,134217728,512
50000,3734523,319258,143428,1,0,16384,134217728,1024
50000,3734523,319258,143428,1,0,16384,134217728,2048
50000,3734523,319258,143428,1,0,16384,134217728,4096
50000,3734523,319258,143428,1,0,16384,268435456,256
50000,3734523,319258,143428,1,0,16384,268435456,512
50000,3734523,319258,143428,1,0,16384,268435456,1024
50000,3734523,319258,143428,1,0,16384,268435456,2048
50000,3734523,319258,143428,1,0,16384,268435456,4096
50000,3734523,294953,140145,1,0,32768,16777216,256
50000,3734523,294953,140145,1,0,32768,16777216,512
50000,3734523,294953,140145,1,0,32768,16777216,1024
50000,3734523,294953,140145,1,0,32768,16777216,2048
50000,3734523,294953,140145,1,0,32768,16777216,4096
50000,3734523,294953,140145,1,0,32768,33554432,256
50000,3734523,294953,140145,1,0,32768,33554432,512
50000,3734523,294953,140145,1,0,32768,33554432,1024
50000,3734523,294953,140145,1,0,32768,33554432,2048
50000,3734523,294953,140145,1,0,32768,33554432,4096
50000,3734523,294953,140145,1,0,32768,67108864,256
50000,3734523,294953,140145,1,0,32768,67108864,512
50000,3734523,294953,140145,1,0,32768,67108864,1024
50000,3734523,294953,140145,1,0,32768,67108864,2048
50000,3734523,294953,140145,1,0,32768,67108864,4096
50000,3734523,294953,140145,1,0,32768,134217728,256
50000,3734523,294953,140145,1,0,32768,134217728,512
50000,3734523,294953,140145,1,0,32768,134217728,1024
50000,3734523,294953,140145,1,0,32768,134217728,2048
50000,3734523,294953,140145,1,0,32768,134217728,4096
50000,3734523,294953,140145,1,0,32768,268435456,256
50000,3734523,294953,140145,1,0,32768,268435456,512
50000,3734523,294953,140145,1,0,32768,268435456,1024
50000,3734523,294953,140145,1,0,32768,268435456,2048
50000,3734523,294953,140145,1,0,32768,268435456,4096
50000,3734523,281456,137607,1,0,65536,16777216,256
50000,3734523,281456,137607,1,0,65536,16777216,512
50000,3734523,281456,137607,1,0,65536,16777216,1024
50000,3734523,281456,137607,1,0,65536,16777216,2048
50000,3734523,281456,137607,1,0,65536,16777216,4096
50000,3734523,281456,137607,1,0,65536,33554432,256
